chr	pos.cM	loci	Xchr	pos.bp	pos.Kb		
6	250.3004299	X6_1981007	X6	1981007	1981.007		
6	250.30043	X6_1981010	X6	1981010	1981.01		
6	250.3004301	X6_1981028	X6	1981028	1981.028		
6	250.3004302	X6_1981031	X6	1981031	1981.031		
6	250.3004303	X6_1981036	X6	1981036	1981.036		
6	250.3004304	X6_1981040	X6	1981040	1981.04		
6	250.3004305	X6_1981045	X6	1981045	1981.045		
6	250.3004306	X6_1981052	X6	1981052	1981.052		
6	250.3004307	X6_1981059	X6	1981059	1981.059		
6	250.3004308	X6_1981064	X6	1981064	1981.064		
6	250.3004309	X6_1981074	X6	1981074	1981.074		
6	250.300431	X6_1981076	X6	1981076	1981.076		
6	250.3004311	X6_1981079	X6	1981079	1981.079		
6	250.3004312	X6_1981081	X6	1981081	1981.081		
6	250.3004313	X6_1981127	X6	1981127	1981.127		
6	250.3004314	X6_1981128	X6	1981128	1981.128		
6	250.3004315	X6_1981192	X6	1981192	1981.192		
6	250.3004316	X6_1981193	X6	1981193	1981.193		
6	250.3004317	X6_1981215	X6	1981215	1981.215		
6	251.0332573	X6_1983805	X6	1983805	1983.805		
6	264.6549268	X6_1993263	X6	1993263	1993.263		
6	264.6549269	X6_1993286	X6	1993286	1993.286		
6	264.654927	X6_1993302	X6	1993302	1993.302		
6	264.6549271	X6_1993307	X6	1993307	1993.307		
6	264.6549272	X6_1993308	X6	1993308	1993.308		
6	264.6549273	X6_1993313	X6	1993313	1993.313		
6	264.6549274	X6_1993355	X6	1993355	1993.355		
6	264.6549275	X6_1993540	X6	1993540	1993.54		
6	264.6549276	X6_1993543	X6	1993543	1993.543		
6	264.6549277	X6_1993548	X6	1993548	1993.548		
6	264.6549278	X6_1993553	X6	1993553	1993.553		
6	264.6549279	X6_1993570	X6	1993570	1993.57		
6	264.654928	X6_1993574	X6	1993574	1993.574		
6	264.6549281	X6_1993607	X6	1993607	1993.607		
6	264.6549282	X6_1993610	X6	1993610	1993.61		
6	264.6549283	X6_1994006	X6	1994006	1994.006		
6	264.6549284	X6_1994196	X6	1994196	1994.196		
6	264.6549285	X6_1994259	X6	1994259	1994.259		
6	264.6549286	X6_1994543	X6	1994543	1994.543		
6	264.6549287	X6_1995021	X6	1995021	1995.021		
6	264.6549288	X6_1995025	X6	1995025	1995.025		
6	264.6549289	X6_1995078	X6	1995078	1995.078		
6	264.654929	X6_1995105	X6	1995105	1995.105		
6	264.6549291	X6_1995111	X6	1995111	1995.111		
6	264.6549292	X6_1995222	X6	1995222	1995.222		
6	264.6549293	X6_1995249	X6	1995249	1995.249		
6	266.5535486	X6_1998646	X6	1998646	1998.646		
6	267.6778893	X6_1999004	X6	1999004	1999.004		
6	267.6778894	X6_2018540	X6	2018540	2018.54		
6	267.6778895	X6_2018774	X6	2018774	2018.774		
6	267.6778896	X6_2018870	X6	2018870	2018.87		
6	267.6778897	X6_2018916	X6	2018916	2018.916		
6	267.6778898	X6_2018964	X6	2018964	2018.964		
6	267.6778899	X6_2019010	X6	2019010	2019.01		
6	267.67789	X6_2019038	X6	2019038	2019.038		
6	268.051026	X6_2023081	X6	2023081	2023.081		
6	268.0510261	X6_2023082	X6	2023082	2023.082		
6	268.0510262	X6_2023237	X6	2023237	2023.237		
6	268.0510263	X6_2023525	X6	2023525	2023.525		
6	268.0510264	X6_2023804	X6	2023804	2023.804		
6	268.0510265	X6_2024251	X6	2024251	2024.251		
6	268.0510266	X6_2024506	X6	2024506	2024.506		
6	268.0510267	X6_2024966	X6	2024966	2024.966		
6	268.0510268	X6_2025018	X6	2025018	2025.018		
6	268.4241629	X6_2029703	X6	2029703	2029.703		
6	268.424163	X6_2029742	X6	2029742	2029.742		
6	268.4241631	X6_2029749	X6	2029749	2029.749		
6	268.4241632	X6_2029755	X6	2029755	2029.755		
6	268.4241633	X6_2029779	X6	2029779	2029.779		
6	268.4241634	X6_2029801	X6	2029801	2029.801		
6	268.4241635	X6_2029875	X6	2029875	2029.875		
6	268.4241636	X6_2029911	X6	2029911	2029.911		
6	268.4241637	X6_2030058	X6	2030058	2030.058		
6	268.4241638	X6_2030070	X6	2030070	2030.07		
6	268.4241639	X6_2030073	X6	2030073	2030.073		
6	268.424164	X6_2030389	X6	2030389	2030.389		
6	268.4241641	X6_2030395	X6	2030395	2030.395		
6	268.4241642	X6_2030396	X6	2030396	2030.396		
6	268.4241643	X6_2030397	X6	2030397	2030.397		
6	268.4241644	X6_2030410	X6	2030410	2030.41		
6	268.4241645	X6_2030416	X6	2030416	2030.416		
6	268.4241646	X6_2030426	X6	2030426	2030.426		
6	268.4241647	X6_2030516	X6	2030516	2030.516		
6	268.4241648	X6_2030517	X6	2030517	2030.517		
6	268.4241649	X6_2030521	X6	2030521	2030.521		
6	268.424165	X6_2030526	X6	2030526	2030.526		
6	268.4241651	X6_2032337	X6	2032337	2032.337		
6	268.4241652	X6_2032352	X6	2032352	2032.352		
6	268.4241653	X6_2032508	X6	2032508	2032.508		
6	268.4241654	X6_2032598	X6	2032598	2032.598		
6	268.4241655	X6_2032634	X6	2032634	2032.634		
6	268.4241656	X6_2032655	X6	2032655	2032.655		
6	268.4241657	X6_2033061	X6	2033061	2033.061		
6	268.4241658	X6_2033289	X6	2033289	2033.289		
6	268.4241659	X6_2033313	X6	2033313	2033.313		
6	268.424166	X6_2033316	X6	2033316	2033.316		
6	268.4241661	X6_2033322	X6	2033322	2033.322		
6	268.4241662	X6_2033391	X6	2033391	2033.391		
6	268.4241663	X6_2033539	X6	2033539	2033.539		
6	268.4241664	X6_2033563	X6	2033563	2033.563		
6	268.4241665	X6_2033649	X6	2033649	2033.649		
6	268.4241666	X6_2033676	X6	2033676	2033.676		
6	268.4241667	X6_2033699	X6	2033699	2033.699		
6	268.4241668	X6_2035280	X6	2035280	2035.28		
6	268.4241669	X6_2035425	X6	2035425	2035.425		
6	268.424167	X6_2035430	X6	2035430	2035.43		
6	268.4241671	X6_2035624	X6	2035624	2035.624		
6	268.4241672	X6_2035628	X6	2035628	2035.628		
6	268.4241673	X6_2035712	X6	2035712	2035.712		
6	268.4241674	X6_2035728	X6	2035728	2035.728		
6	268.4241675	X6_2035782	X6	2035782	2035.782		
6	268.4241676	X6_2035787	X6	2035787	2035.787		
6	268.4241677	X6_2035889	X6	2035889	2035.889		
6	268.4241678	X6_2035974	X6	2035974	2035.974		
6	268.4241679	X6_2036004	X6	2036004	2036.004		
6	268.424168	X6_2036069	X6	2036069	2036.069		
6	268.4241681	X6_2036086	X6	2036086	2036.086		
6	268.4241682	X6_2036096	X6	2036096	2036.096		
6	268.4241683	X6_2036109	X6	2036109	2036.109		
6	268.4241684	X6_2036161	X6	2036161	2036.161		
6	269.5520356	X6_2042541	X6	2042541	2042.541		
6	269.5520357	X6_2042557	X6	2042557	2042.557		
6	269.5520358	X6_2042691	X6	2042691	2042.691		
6	269.5520359	X6_2042733	X6	2042733	2042.733		
6	269.552036	X6_2042779	X6	2042779	2042.779		
6	269.5520361	X6_2042820	X6	2042820	2042.82		
6	269.5520362	X6_2042825	X6	2042825	2042.825		
6	269.5520363	X6_2042826	X6	2042826	2042.826		
6	269.5520364	X6_2043035	X6	2043035	2043.035		
6	269.5520365	X6_2043097	X6	2043097	2043.097		
6	269.5520366	X6_2043262	X6	2043262	2043.262		
6	269.9251727	X6_2043340	X6	2043340	2043.34		
6	269.9251728	X6_2043348	X6	2043348	2043.348		
6	269.9251729	X6_2043400	X6	2043400	2043.4		
6	269.925173	X6_2044133	X6	2044133	2044.133		
6	269.9251731	X6_2044217	X6	2044217	2044.217		
6	270.2989869	X6_2044248	X6	2044248	2044.248		
6	270.298987	X6_2044259	X6	2044259	2044.259		
6	270.2989871	X6_2044274	X6	2044274	2044.274		
6	270.2989872	X6_2044280	X6	2044280	2044.28		
6	270.727511	X6_2044292	X6	2044292	2044.292		
6	270.7275111	X6_2044295	X6	2044295	2044.295		
6	270.7275112	X6_2044304	X6	2044304	2044.304		
6	270.7275113	X6_2044316	X6	2044316	2044.316		
6	270.7275114	X6_2044319	X6	2044319	2044.319		
6	270.7275115	X6_2044322	X6	2044322	2044.322		
6	270.7275116	X6_2044349	X6	2044349	2044.349		
6	273.3480337	X6_2055716	X6	2055716	2055.716		
6	273.3480338	X6_2055929	X6	2055929	2055.929		
6	273.3480339	X6_2056778	X6	2056778	2056.778		
6	273.348034	X6_2056817	X6	2056817	2056.817		
6	273.3480341	X6_2056849	X6	2056849	2056.849		
6	273.3480342	X6_2057064	X6	2057064	2057.064		
6	273.3480343	X6_2057069	X6	2057069	2057.069		
6	273.3480344	X6_2057094	X6	2057094	2057.094		
6	273.3480345	X6_2057131	X6	2057131	2057.131		
6	273.3480346	X6_2057149	X6	2057149	2057.149		
6	273.3480347	X6_2057164	X6	2057164	2057.164		
6	273.3480348	X6_2057178	X6	2057178	2057.178		
6	273.3480349	X6_2057181	X6	2057181	2057.181		
6	273.348035	X6_2057208	X6	2057208	2057.208		
6	273.7298969	X6_2058223	X6	2058223	2058.223		
6	273.729897	X6_2061023	X6	2061023	2061.023		
6	290.3122845	X6_2063985	X6	2063985	2063.985		
6	290.3122846	X6_2064001	X6	2064001	2064.001		
6	290.3122847	X6_2064006	X6	2064006	2064.006		
6	301.9785479	X6_2064333	X6	2064333	2064.333		
6	301.978548	X6_2064342	X6	2064342	2064.342		
6	313.937317	X6_2067500	X6	2067500	2067.5		
6	313.9373171	X6_2067582	X6	2067582	2067.582		
6	313.9373172	X6_2067585	X6	2067585	2067.585		
6	313.9373173	X6_2067661	X6	2067661	2067.661		
6	313.9373174	X6_2067681	X6	2067681	2067.681		
6	313.9373175	X6_2067991	X6	2067991	2067.991		
6	313.9373176	X6_2068920	X6	2068920	2068.92		
6	313.9373177	X6_2068931	X6	2068931	2068.931		
6	313.9373178	X6_2068953	X6	2068953	2068.953		
6	313.9373179	X6_2068995	X6	2068995	2068.995		
6	314.6882275	X6_2069118	X6	2069118	2069.118		
6	314.6882276	X6_2069119	X6	2069119	2069.119		
6	315.0627476	X6_2069146	X6	2069146	2069.146		
6	315.0627477	X6_2069147	X6	2069147	2069.147		
6	315.0627478	X6_2069151	X6	2069151	2069.151		
6	315.0627479	X6_2069152	X6	2069152	2069.152		
6	315.062748	X6_2069155	X6	2069155	2069.155		
6	315.0627481	X6_2069159	X6	2069159	2069.159		
6	315.81672	X6_2069228	X6	2069228	2069.228		
6	315.8167201	X6_2078845	X6	2078845	2078.845		
6	315.8167202	X6_2079315	X6	2079315	2079.315		
6	316.1870867	X6_2079367	X6	2079367	2079.367		
6	316.1870868	X6_2079587	X6	2079587	2079.587		
6	316.1870869	X6_2079660	X6	2079660	2079.66		
6	316.187087	X6_2082025	X6	2082025	2082.025		
6	316.1870871	X6_2082057	X6	2082057	2082.057		
6	316.1870872	X6_2082058	X6	2082058	2082.058		
6	316.1870873	X6_2082064	X6	2082064	2082.064		
6	316.1870874	X6_2082073	X6	2082073	2082.073		
6	316.1870875	X6_2082087	X6	2082087	2082.087		
6	316.1870876	X6_2082095	X6	2082095	2082.095		
6	316.1870877	X6_2082100	X6	2082100	2082.1		
6	316.1870878	X6_2082117	X6	2082117	2082.117		
6	316.1870879	X6_2082118	X6	2082118	2082.118		
6	316.187088	X6_2082120	X6	2082120	2082.12		
6	316.1870881	X6_2082138	X6	2082138	2082.138		
6	316.1870882	X6_2082145	X6	2082145	2082.145		
6	316.1870883	X6_2082148	X6	2082148	2082.148		
6	316.1870884	X6_2082158	X6	2082158	2082.158		
6	316.1870885	X6_2082159	X6	2082159	2082.159		
6	316.1870886	X6_2082162	X6	2082162	2082.162		
6	316.1870887	X6_2082324	X6	2082324	2082.324		
6	316.1870888	X6_2082328	X6	2082328	2082.328		
6	316.1870889	X6_2082334	X6	2082334	2082.334		
6	316.187089	X6_2082347	X6	2082347	2082.347		
6	316.1870891	X6_2082349	X6	2082349	2082.349		
6	316.1870892	X6_2082356	X6	2082356	2082.356		
6	316.1870893	X6_2082369	X6	2082369	2082.369		
6	316.1870894	X6_2082563	X6	2082563	2082.563		
6	316.1870895	X6_2082571	X6	2082571	2082.571		
6	316.1870896	X6_2082575	X6	2082575	2082.575		
6	316.1870897	X6_2082601	X6	2082601	2082.601		
6	316.1870898	X6_2082793	X6	2082793	2082.793		
6	316.1870899	X6_2082829	X6	2082829	2082.829		
6	316.18709	X6_2082833	X6	2082833	2082.833		
6	316.1870901	X6_2082835	X6	2082835	2082.835		
6	316.1870902	X6_2082840	X6	2082840	2082.84		
6	316.1870903	X6_2082843	X6	2082843	2082.843		
6	316.1870904	X6_2082867	X6	2082867	2082.867		
6	316.1870905	X6_2082880	X6	2082880	2082.88		
6	316.1870906	X6_2082904	X6	2082904	2082.904		
6	316.1870907	X6_2082907	X6	2082907	2082.907		
6	316.1870908	X6_2082942	X6	2082942	2082.942		
6	316.1870909	X6_2082946	X6	2082946	2082.946		
6	316.187091	X6_2082964	X6	2082964	2082.964		
6	316.5603786	X6_2083022	X6	2083022	2083.022		
6	316.5603787	X6_2083035	X6	2083035	2083.035		
6	316.5603788	X6_2083036	X6	2083036	2083.036		
6	316.5603789	X6_2083039	X6	2083039	2083.039		
6	316.560379	X6_2083053	X6	2083053	2083.053		
6	316.5603791	X6_2083059	X6	2083059	2083.059		
6	316.9336667	X6_2083113	X6	2083113	2083.113		
6	316.9336668	X6_2083131	X6	2083131	2083.131		
6	316.9336669	X6_2083135	X6	2083135	2083.135		
6	316.933667	X6_2083136	X6	2083136	2083.136		
6	316.9336671	X6_2083149	X6	2083149	2083.149		
6	316.9336672	X6_2083259	X6	2083259	2083.259		
6	316.9336673	X6_2083948	X6	2083948	2083.948		
6	316.9336674	X6_2083949	X6	2083949	2083.949		
6	316.9336675	X6_2086646	X6	2086646	2086.646		
6	316.9336676	X6_2086794	X6	2086794	2086.794		
6	316.9336677	X6_2087015	X6	2087015	2087.015		
6	316.9336678	X6_2087041	X6	2087041	2087.041		
6	317.3068128	X6_2087052	X6	2087052	2087.052		
6	317.3068129	X6_2087070	X6	2087070	2087.07		
6	317.306813	X6_2087104	X6	2087104	2087.104		
6	317.3068131	X6_2087110	X6	2087110	2087.11		
6	317.3068132	X6_2087116	X6	2087116	2087.116		
6	317.6799578	X6_2087134	X6	2087134	2087.134		
6	317.6799579	X6_2087137	X6	2087137	2087.137		
6	317.679958	X6_2087155	X6	2087155	2087.155		
6	317.6799581	X6_2087182	X6	2087182	2087.182		
6	317.6799582	X6_2087413	X6	2087413	2087.413		
6	317.6799583	X6_2087506	X6	2087506	2087.506		
6	317.6799584	X6_2087614	X6	2087614	2087.614		
6	317.6799585	X6_2087813	X6	2087813	2087.813		
6	317.6799586	X6_2087898	X6	2087898	2087.898		
6	317.6799587	X6_2087905	X6	2087905	2087.905		
6	317.6799588	X6_2087917	X6	2087917	2087.917		
6	317.6799589	X6_2087932	X6	2087932	2087.932		
6	317.679959	X6_2087944	X6	2087944	2087.944		
6	317.6799591	X6_2087949	X6	2087949	2087.949		
6	317.6799592	X6_2088115	X6	2088115	2088.115		
6	317.6799593	X6_2088118	X6	2088118	2088.118		
6	317.6799594	X6_2088175	X6	2088175	2088.175		
6	317.6799595	X6_2088266	X6	2088266	2088.266		
6	317.6799596	X6_2088285	X6	2088285	2088.285		
6	317.6799597	X6_2088475	X6	2088475	2088.475		
6	317.6799598	X6_2088526	X6	2088526	2088.526		
6	317.6799599	X6_2088532	X6	2088532	2088.532		
6	317.67996	X6_2088688	X6	2088688	2088.688		
6	317.6799601	X6_2088697	X6	2088697	2088.697		
6	317.6799602	X6_2091696	X6	2091696	2091.696		
6	317.6799603	X6_2092348	X6	2092348	2092.348		
6	317.6799604	X6_2092380	X6	2092380	2092.38		
6	317.6799605	X6_2092382	X6	2092382	2092.382		
6	317.6799606	X6_2092387	X6	2092387	2092.387		
6	317.6799607	X6_2092398	X6	2092398	2092.398		
6	317.6799608	X6_2092399	X6	2092399	2092.399		
6	317.6799609	X6_2092456	X6	2092456	2092.456		
6	317.679961	X6_2092462	X6	2092462	2092.462		
6	317.6799611	X6_2092503	X6	2092503	2092.503		
6	317.6799612	X6_2092504	X6	2092504	2092.504		
6	317.6799613	X6_2092539	X6	2092539	2092.539		
6	317.6799614	X6_2093609	X6	2093609	2093.609		
6	317.6799615	X6_2093610	X6	2093610	2093.61		
6	317.6799616	X6_2093640	X6	2093640	2093.64		
6	317.6799617	X6_2093661	X6	2093661	2093.661		
6	317.6799618	X6_2093663	X6	2093663	2093.663		
6	317.6799619	X6_2093664	X6	2093664	2093.664		
6	317.679962	X6_2093895	X6	2093895	2093.895		
6	317.6799621	X6_2093967	X6	2093967	2093.967		
6	317.6799622	X6_2093997	X6	2093997	2093.997		
6	317.6799623	X6_2094348	X6	2094348	2094.348		
6	317.6799624	X6_2094415	X6	2094415	2094.415		
6	317.6799625	X6_2094458	X6	2094458	2094.458		
6	317.6799626	X6_2094477	X6	2094477	2094.477		
6	317.6799627	X6_2094495	X6	2094495	2094.495		
6	317.6799628	X6_2094531	X6	2094531	2094.531		
6	317.6799629	X6_2099319	X6	2099319	2099.319		
6	317.679963	X6_2099385	X6	2099385	2099.385		
6	317.6799631	X6_2099433	X6	2099433	2099.433		
6	317.6799632	X6_2099441	X6	2099441	2099.441		
6	317.6799633	X6_2099475	X6	2099475	2099.475		
6	317.6799634	X6_2099536	X6	2099536	2099.536		
6	317.6799635	X6_2099539	X6	2099539	2099.539		
6	317.6799636	X6_2099548	X6	2099548	2099.548		
6	317.6799637	X6_2099551	X6	2099551	2099.551		
6	317.6799638	X6_2099567	X6	2099567	2099.567		
6	317.6799639	X6_2099576	X6	2099576	2099.576		
6	317.679964	X6_2099577	X6	2099577	2099.577		
6	317.6799641	X6_2099582	X6	2099582	2099.582		
6	317.6799642	X6_2099595	X6	2099595	2099.595		
6	317.6799643	X6_2099620	X6	2099620	2099.62		
6	317.6799644	X6_2099651	X6	2099651	2099.651		
6	317.6799645	X6_2099676	X6	2099676	2099.676		
6	317.6799646	X6_2099785	X6	2099785	2099.785		
6	317.6799647	X6_2099836	X6	2099836	2099.836		
6	317.6799648	X6_2099896	X6	2099896	2099.896		
6	317.6799649	X6_2099898	X6	2099898	2099.898		
6	317.679965	X6_2099899	X6	2099899	2099.899		
6	317.6799651	X6_2099912	X6	2099912	2099.912		
6	317.6799652	X6_2099913	X6	2099913	2099.913		
6	317.6799653	X6_2099949	X6	2099949	2099.949		
6	317.6799654	X6_2100112	X6	2100112	2100.112		
6	317.6799655	X6_2110990	X6	2110990	2110.99		
6	318.4290432	X6_2115249	X6	2115249	2115.249		
6	318.4290433	X6_2115288	X6	2115288	2115.288		
6	318.4290434	X6_2115494	X6	2115494	2115.494		
6	318.4290435	X6_2115565	X6	2115565	2115.565		
6	318.4290436	X6_2116134	X6	2116134	2116.134		
6	318.4290437	X6_2116182	X6	2116182	2116.182		
6	318.4290438	X6_2116209	X6	2116209	2116.209		
6	318.4290439	X6_2116457	X6	2116457	2116.457		
6	318.429044	X6_2116482	X6	2116482	2116.482		
6	318.4290441	X6_2116858	X6	2116858	2116.858		
6	320.5671424	X6_2131013	X6	2131013	2131.013		
6	322.2448794	X6_2140684	X6	2140684	2140.684		
6	324.1510301	X6_2149150	X6	2149150	2149.15		
6	325.6593497	X6_2162751	X6	2162751	2162.751		
6	325.6593498	X6_2163156	X6	2163156	2163.156		
6	325.6593499	X6_2163184	X6	2163184	2163.184		
6	325.65935	X6_2163192	X6	2163192	2163.192		
6	325.6593501	X6_2163227	X6	2163227	2163.227		
6	325.6593502	X6_2163231	X6	2163231	2163.231		
6	325.6593503	X6_2163264	X6	2163264	2163.264		
6	325.6593504	X6_2163297	X6	2163297	2163.297		
6	325.6593505	X6_2163359	X6	2163359	2163.359		
6	325.6593506	X6_2163416	X6	2163416	2163.416		
6	326.787218	X6_2172286	X6	2172286	2172.286		
6	326.7872181	X6_2172308	X6	2172308	2172.308		
6	326.7872182	X6_2172314	X6	2172314	2172.314		
6	326.7872183	X6_2172377	X6	2172377	2172.377		
6	326.7872184	X6_2172389	X6	2172389	2172.389		
6	326.7872185	X6_2172415	X6	2172415	2172.415		
6	326.7872186	X6_2172453	X6	2172453	2172.453		
6	326.7872187	X6_2172470	X6	2172470	2172.47		
6	326.7872188	X6_2172491	X6	2172491	2172.491		
6	326.7872189	X6_2172853	X6	2172853	2172.853		
6	326.787219	X6_2173376	X6	2173376	2173.376		
6	327.160355	X6_2177141	X6	2177141	2177.141		
6	327.1603551	X6_2177387	X6	2177387	2177.387		
6	327.1603552	X6_2177487	X6	2177487	2177.487		
6	327.1603553	X6_2177510	X6	2177510	2177.51		
6	327.1603554	X6_2177900	X6	2177900	2177.9		
6	328.2947242	X6_2181327	X6	2181327	2181.327		
6	328.2947243	X6_2181343	X6	2181343	2181.343		
6	328.6649373	X6_2181586	X6	2181586	2181.586		
6	329.7928765	X6_2188553	X6	2188553	2188.553		
6	329.7928766	X6_2188562	X6	2188562	2188.562		
6	329.7928767	X6_2188613	X6	2188613	2188.613		
6	329.7928768	X6_2188629	X6	2188629	2188.629		
6	330.9222778	X6_2188727	X6	2188727	2188.727		
6	330.9222779	X6_2188964	X6	2188964	2188.964		
6	330.922278	X6_2189012	X6	2189012	2189.012		
6	330.9222781	X6_2189016	X6	2189016	2189.016		
6	330.9222782	X6_2192659	X6	2192659	2192.659		
6	330.9222783	X6_2192682	X6	2192682	2192.682		
6	330.9222784	X6_2192685	X6	2192685	2192.685		
6	330.9222785	X6_2192735	X6	2192735	2192.735		
6	330.9222786	X6_2192743	X6	2192743	2192.743		
6	330.9222787	X6_2193060	X6	2193060	2193.06		
6	330.9222788	X6_2193081	X6	2193081	2193.081		
6	330.9222789	X6_2193090	X6	2193090	2193.09		
6	330.922279	X6_2193092	X6	2193092	2193.092		
6	330.9222791	X6_2193105	X6	2193105	2193.105		
6	330.9222792	X6_2193303	X6	2193303	2193.303		
6	330.9222793	X6_2193327	X6	2193327	2193.327		
6	330.9222794	X6_2193405	X6	2193405	2193.405		
6	330.9222795	X6_2193459	X6	2193459	2193.459		
6	330.9222796	X6_2193460	X6	2193460	2193.46		
6	330.9222797	X6_2193461	X6	2193461	2193.461		
6	330.9222798	X6_2193468	X6	2193468	2193.468		
6	330.9222799	X6_2193507	X6	2193507	2193.507		
6	330.92228	X6_2193513	X6	2193513	2193.513		
6	330.9222801	X6_2193519	X6	2193519	2193.519		
6	330.9222802	X6_2193525	X6	2193525	2193.525		
6	330.9222803	X6_2194191	X6	2194191	2194.191		
6	330.9222804	X6_2194221	X6	2194221	2194.221		
6	330.9222805	X6_2194245	X6	2194245	2194.245		
6	330.9222806	X6_2194334	X6	2194334	2194.334		
6	331.2955764	X6_2198325	X6	2198325	2198.325		
6	331.2955765	X6_2198397	X6	2198397	2198.397		
6	331.2955766	X6_2198405	X6	2198405	2198.405		
6	331.2955767	X6_2198431	X6	2198431	2198.431		
6	331.2955768	X6_2198452	X6	2198452	2198.452		
6	331.2955769	X6_2198462	X6	2198462	2198.462		
6	331.295577	X6_2198463	X6	2198463	2198.463		
6	331.2955771	X6_2198495	X6	2198495	2198.495		
6	331.2955772	X6_2198513	X6	2198513	2198.513		
6	331.2955773	X6_2198893	X6	2198893	2198.893		
6	332.4236067	X6_2203347	X6	2203347	2203.347		
6	332.4236068	X6_2203560	X6	2203560	2203.56		
6	332.4236069	X6_2204014	X6	2204014	2204.014		
6	332.423607	X6_2204199	X6	2204199	2204.199		
6	332.4236071	X6_2204276	X6	2204276	2204.276		
6	332.4236072	X6_2204289	X6	2204289	2204.289		
6	332.4236073	X6_2204294	X6	2204294	2204.294		
6	332.4236074	X6_2204342	X6	2204342	2204.342		
6	344.4515281	X6_2216900	X6	2216900	2216.9		
6	344.4515282	X6_2216915	X6	2216915	2216.915		
6	351.3004782	X6_2217646	X6	2217646	2217.646		
6	351.3004783	X6_2217728	X6	2217728	2217.728		
6	351.3004784	X6_2217783	X6	2217783	2217.783		
6	351.3004785	X6_2218006	X6	2218006	2218.006		
6	351.3004786	X6_2221960	X6	2221960	2221.96		
6	351.3004787	X6_2221973	X6	2221973	2221.973		
6	351.3004788	X6_2221975	X6	2221975	2221.975		
6	351.3004789	X6_2221977	X6	2221977	2221.977		
6	351.300479	X6_2221992	X6	2221992	2221.992		
6	351.3004791	X6_2221993	X6	2221993	2221.993		
6	351.3004792	X6_2222044	X6	2222044	2222.044		
6	351.3004793	X6_2222093	X6	2222093	2222.093		
6	351.3004794	X6_2222111	X6	2222111	2222.111		
